Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType,Season
Nov 14,2,195,437,make,Tracy McGrady,24.0,3-pointer,2002
Nov 14,2,122,120,miss,Tracy McGrady,14.0,2-pointer,2002
Nov 14,2,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 14,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 14,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 14,3,218,66,miss,Tracy McGrady,24.0,3-pointer,2002
Nov 14,3,201,141,make,Tracy McGrady,18.0,2-pointer,2002
Nov 14,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 14,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 14,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 14,3,75,361,make,Tracy McGrady,12.0,2-pointer,2002
Nov 14,3,293,166,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 14,3,246,329,miss,Tracy McGrady,22.0,2-pointer,2002
Nov 14,4,76,380,make,Tracy McGrady,14.0,2-pointer,2002
Nov 14,4,210,353,make,Tracy McGrady,20.0,2-pointer,2002
Nov 14,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 14,4,60,386,make,Tracy McGrady,15.0,2-pointer,2002
Nov 16,1,73,268,miss,Tracy McGrady,4.0,2-pointer,2002
Nov 16,1,198,127,make,Tracy McGrady,19.0,2-pointer,2002
Nov 16,1,298,171,make,Tracy McGrady,26.0,3-pointer,2002
Nov 16,1,85,230,miss,Tracy McGrady,4.0,2-pointer,2002
Nov 16,1,88,207,miss,Tracy McGrady,5.0,2-pointer,2002
Nov 16,1,234,71,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 16,1,298,271,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 16,2,96,240,miss,Tracy McGrady,5.0,2-pointer,2002
Nov 16,2,81,269,make,Tracy McGrady,4.0,2-pointer,2002
Nov 16,3,62,74,make,Tracy McGrady,17.0,2-pointer,2002
Nov 16,3,78,278,make,Tracy McGrady,5.0,2-pointer,2002
Nov 16,3,70,287,miss,Tracy McGrady,5.0,2-pointer,2002
Nov 16,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 16,3,81,186,miss,Tracy McGrady,6.0,2-pointer,2002
Nov 16,3,78,207,make,Tracy McGrady,4.0,2-pointer,2002
Nov 16,3,206,155,make,Tracy McGrady,18.0,2-pointer,2002
Nov 16,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 16,3,80,299,miss,Tracy McGrady,7.0,2-pointer,2002
Nov 17,1,254,306,make,Tracy McGrady,21.0,2-pointer,2002
Nov 17,1,195,373,make,Tracy McGrady,20.0,2-pointer,2002
Nov 17,1,72,302,miss,Tracy McGrady,7.0,2-pointer,2002
Nov 17,1,65,296,miss,Tracy McGrady,6.0,2-pointer,2002
Nov 17,1,68,207,miss,Tracy McGrady,4.0,2-pointer,2002
Nov 17,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 17,1,88,281,miss,Tracy McGrady,6.0,2-pointer,2002
Nov 17,1,231,281,make,Tracy McGrady,19.0,2-pointer,2002
Nov 17,1,195,389,miss,Tracy McGrady,21.0,2-pointer,2002
Nov 17,1,256,79,miss,Tracy McGrady,26.0,3-pointer,2002
Nov 17,1,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 17,1,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 17,2,244,186,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 17,2,119,238,miss,Tracy McGrady,7.0,2-pointer,2002
Nov 17,2,234,343,miss,Tracy McGrady,21.0,2-pointer,2002
Nov 17,2,72,311,make,Tracy McGrady,7.0,2-pointer,2002
Nov 17,2,159,407,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 17,2,298,201,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 17,3,88,412,miss,Tracy McGrady,18.0,2-pointer,2002
Nov 17,3,234,194,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 17,3,70,271,miss,Tracy McGrady,4.0,2-pointer,2002
Nov 17,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 17,3,118,391,miss,Tracy McGrady,17.0,2-pointer,2002
Nov 17,3,211,95,miss,Tracy McGrady,22.0,2-pointer,2002
Nov 17,3,300,246,make,Tracy McGrady,25.0,3-pointer,2002
Nov 17,4,177,87,make,Tracy McGrady,20.0,2-pointer,2002
Nov 17,4,287,143,miss,Tracy McGrady,26.0,3-pointer,2002
Nov 17,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 17,4,63,289,make,Tracy McGrady,5.0,2-pointer,2002
Nov 17,4,196,381,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 17,4,211,107,miss,Tracy McGrady,21.0,2-pointer,2002
Nov 17,4,310,194,make,Tracy McGrady,26.0,3-pointer,2002
Nov 17,4,310,286,make,Tracy McGrady,26.0,3-pointer,2002
Nov 19,1,83,229,miss,Tracy McGrady,3.0,2-pointer,2002
Nov 19,1,60,264,miss,Tracy McGrady,3.0,2-pointer,2002
Nov 19,1,70,380,make,Tracy McGrady,14.0,2-pointer,2002
Nov 19,1,280,238,make,Tracy McGrady,23.0,2-pointer,2002
Nov 19,1,101,204,miss,Tracy McGrady,6.0,2-pointer,2002
Nov 19,1,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 19,1,47,107,miss,Tracy McGrady,13.0,2-pointer,2002
Nov 19,1,63,114,miss,Tracy McGrady,13.0,2-pointer,2002
Nov 19,1,302,286,make,Tracy McGrady,26.0,3-pointer,2002
Nov 19,1,241,304,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 19,1,239,40,miss,Tracy McGrady,28.0,3-pointer,2002
Nov 19,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 19,2,249,181,make,Tracy McGrady,21.0,2-pointer,2002
Nov 19,2,305,232,make,Tracy McGrady,26.0,3-pointer,2002
Nov 19,2,121,43,make,Tracy McGrady,21.0,2-pointer,2002
Nov 19,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 19,3,80,215,make,Tracy McGrady,4.0,2-pointer,2002
Nov 19,3,96,447,make,Tracy McGrady,21.0,2-pointer,2002
Nov 19,3,50,327,make,Tracy McGrady,9.0,2-pointer,2002
Nov 19,3,254,406,miss,Tracy McGrady,26.0,3-pointer,2002
Nov 19,3,287,322,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 19,4,237,206,make,Tracy McGrady,19.0,2-pointer,2002
Nov 19,4,214,269,make,Tracy McGrady,17.0,2-pointer,2002
Nov 19,4,229,183,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 19,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 19,4,300,343,miss,Tracy McGrady,27.0,3-pointer,2002
Nov 19,4,247,248,make,Tracy McGrady,20.0,2-pointer,2002
Nov 19,4,86,398,miss,Tracy McGrady,16.0,2-pointer,2002
Nov 19,4,60,74,miss,Tracy McGrady,17.0,2-pointer,2002
Nov 20,1,165,87,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 20,1,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 20,1,177,398,make,Tracy McGrady,20.0,2-pointer,2002
Nov 20,1,37,46,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 20,1,50,56,miss,Tracy McGrady,18.0,2-pointer,2002
Nov 20,2,221,148,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 20,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 20,2,283,189,miss,Tracy McGrady,24.0,3-pointer,2002
Nov 20,2,229,329,make,Tracy McGrady,20.0,2-pointer,2002
Nov 20,2,313,176,miss,Tracy McGrady,27.0,3-pointer,2002
Nov 20,2,72,38,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 20,2,367,109,miss,Tracy McGrady,34.0,3-pointer,2002
Nov 20,3,106,237,make,Tracy McGrady,6.0,2-pointer,2002
Nov 20,3,37,36,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 20,3,180,276,miss,Tracy McGrady,13.0,2-pointer,2002
Nov 20,3,50,444,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 20,3,144,18,make,Tracy McGrady,24.0,3-pointer,2002
Nov 20,3,164,199,miss,Tracy McGrady,12.0,2-pointer,2002
Nov 20,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 20,3,60,49,make,Tracy McGrady,19.0,2-pointer,2002
Nov 20,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 20,3,269,253,miss,Tracy McGrady,22.0,2-pointer,2002
Nov 20,4,73,201,make,Tracy McGrady,5.0,2-pointer,2002
Nov 20,4,233,77,make,Tracy McGrady,25.0,3-pointer,2002
Nov 20,4,50,48,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 20,4,234,77,miss,Tracy McGrady,25.0,3-pointer,2002
Nov 20,4,86,240,make,Tracy McGrady,4.0,2-pointer,2002
Nov 20,4,244,123,make,Tracy McGrady,23.0,2-pointer,2002
Nov 22,1,193,109,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 22,1,67,261,miss,Tracy McGrady,3.0,2-pointer,2002
Nov 22,1,36,166,miss,Tracy McGrady,8.0,2-pointer,2002
Nov 22,1,60,215,make,Tracy McGrady,3.0,2-pointer,2002
Nov 22,1,50,212,miss,Tracy McGrady,3.0,2-pointer,2002
Nov 22,1,142,109,miss,Tracy McGrady,16.0,2-pointer,2002
Nov 22,1,206,237,miss,Tracy McGrady,16.0,2-pointer,2002
Nov 22,1,29,74,make,Tracy McGrady,17.0,2-pointer,2002
Nov 22,2,55,256,miss,Tracy McGrady,2.0,2-pointer,2002
Nov 22,2,298,315,miss,Tracy McGrady,26.0,3-pointer,2002
Nov 22,2,53,253,make,Tracy McGrady,1.0,2-pointer,2002
Nov 22,2,60,260,miss,Tracy McGrady,2.0,2-pointer,2002
Nov 22,2,37,72,make,Tracy McGrady,17.0,2-pointer,2002
Nov 22,2,231,199,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 22,2,62,253,miss,Tracy McGrady,2.0,2-pointer,2002
Nov 22,2,267,376,miss,Tracy McGrady,26.0,3-pointer,2002
Nov 22,3,32,99,make,Tracy McGrady,14.0,2-pointer,2002
Nov 22,3,50,145,make,Tracy McGrady,10.0,2-pointer,2002
Nov 22,3,198,345,miss,Tracy McGrady,18.0,2-pointer,2002
Nov 27,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,1,208,166,make,Tracy McGrady,17.0,2-pointer,2002
Nov 27,1,256,236,miss,Tracy McGrady,21.0,2-pointer,2002
Nov 27,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,1,113,404,miss,Tracy McGrady,18.0,2-pointer,2002
Nov 27,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,1,275,325,make,Tracy McGrady,24.0,3-pointer,2002
Nov 27,1,193,371,make,Tracy McGrady,19.0,2-pointer,2002
Nov 27,2,224,137,make,Tracy McGrady,20.0,2-pointer,2002
Nov 27,2,247,217,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 27,2,191,376,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 27,2,49,393,miss,Tracy McGrady,15.0,2-pointer,2002
Nov 27,2,134,240,make,Tracy McGrady,8.0,2-pointer,2002
Nov 27,2,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,3,208,99,miss,Tracy McGrady,21.0,2-pointer,2002
Nov 27,3,131,143,make,Tracy McGrady,13.0,2-pointer,2002
Nov 27,3,226,342,make,Tracy McGrady,20.0,2-pointer,2002
Nov 27,3,272,355,make,Tracy McGrady,25.0,3-pointer,2002
Nov 27,3,203,376,miss,Tracy McGrady,20.0,2-pointer,2002
Nov 27,3,78,102,miss,Tracy McGrady,14.0,2-pointer,2002
Nov 27,3,206,160,make,Tracy McGrady,18.0,2-pointer,2002
Nov 27,3,241,230,make,Tracy McGrady,19.0,2-pointer,2002
Nov 27,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,3,90,77,miss,Tracy McGrady,17.0,2-pointer,2002
Nov 27,4,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 27,4,114,212,make,Tracy McGrady,7.0,2-pointer,2002
Nov 27,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 27,4,42,417,miss,Tracy McGrady,18.0,2-pointer,2002
Nov 30,1,157,366,make,Tracy McGrady,17.0,2-pointer,2002
Nov 30,1,155,173,miss,Tracy McGrady,12.0,2-pointer,2002
Nov 30,1,203,240,make,Tracy McGrady,15.0,2-pointer,2002
Nov 30,1,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 30,1,187,332,miss,Tracy McGrady,17.0,2-pointer,2002
Nov 30,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Nov 30,1,53,347,miss,Tracy McGrady,11.0,2-pointer,2002
Nov 30,2,257,184,make,Tracy McGrady,21.0,2-pointer,2002
Nov 30,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 30,2,239,217,miss,Tracy McGrady,19.0,2-pointer,2002
Nov 30,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 30,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 30,2,37,429,make,Tracy McGrady,19.0,2-pointer,2002
Nov 30,3,173,178,make,Tracy McGrady,14.0,2-pointer,2002
Nov 30,3,167,388,make,Tracy McGrady,19.0,2-pointer,2002
Nov 30,3,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Nov 30,3,32,56,make,Tracy McGrady,18.0,2-pointer,2002
Nov 30,3,98,94,miss,Tracy McGrady,15.0,2-pointer,2002
Nov 30,3,191,340,miss,Tracy McGrady,17.0,2-pointer,2002
Dec 2,1,182,361,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 2,1,305,238,make,Tracy McGrady,26.0,3-pointer,2002
Dec 2,1,219,437,miss,Tracy McGrady,26.0,3-pointer,2002
Dec 2,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 2,1,172,76,make,Tracy McGrady,20.0,2-pointer,2002
Dec 2,1,247,289,miss,Tracy McGrady,20.0,2-pointer,2002
Dec 2,1,239,58,miss,Tracy McGrady,26.0,3-pointer,2002
Dec 2,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Dec 2,2,280,123,make,Tracy McGrady,26.0,3-pointer,2002
Dec 2,3,311,207,make,Tracy McGrady,26.0,3-pointer,2002
Dec 2,3,274,232,miss,Tracy McGrady,22.0,2-pointer,2002
Dec 2,3,170,104,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 2,3,75,79,make,Tracy McGrady,16.0,2-pointer,2002
Dec 2,3,259,383,make,Tracy McGrady,25.0,3-pointer,2002
Dec 2,3,44,417,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 2,4,241,48,miss,Tracy McGrady,27.0,3-pointer,2002
Dec 2,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Dec 2,4,32,437,miss,Tracy McGrady,20.0,2-pointer,2002
Dec 2,4,205,361,make,Tracy McGrady,20.0,2-pointer,2002
Dec 2,4,254,240,miss,Tracy McGrady,20.0,2-pointer,2002
Dec 2,4,330,183,miss,Tracy McGrady,29.0,3-pointer,2002
Dec 6,1,256,174,make,Tracy McGrady,22.0,2-pointer,2002
Dec 6,1,142,81,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 6,1,206,353,make,Tracy McGrady,19.0,2-pointer,2002
Dec 6,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,1,31,421,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 6,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,2,251,68,miss,Tracy McGrady,26.0,3-pointer,2002
Dec 6,2,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Dec 6,2,113,95,make,Tracy McGrady,16.0,2-pointer,2002
Dec 6,2,45,401,make,Tracy McGrady,16.0,2-pointer,2002
Dec 6,2,168,84,make,Tracy McGrady,20.0,2-pointer,2002
Dec 6,2,85,414,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 6,2,229,140,make,Tracy McGrady,21.0,2-pointer,2002
Dec 6,3,325,334,make,Tracy McGrady,29.0,3-pointer,2002
Dec 6,3,191,373,make,Tracy McGrady,19.0,2-pointer,2002
Dec 6,3,283,102,miss,Tracy McGrady,27.0,3-pointer,2002
Dec 6,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,3,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,3,152,95,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 6,4,205,36,miss,Tracy McGrady,26.0,3-pointer,2002
Dec 6,4,233,41,miss,Tracy McGrady,27.0,3-pointer,2002
Dec 6,4,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Dec 6,4,104,165,miss,Tracy McGrady,9.0,2-pointer,2002
Dec 6,4,39,63,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 6,4,50,240,make,Tracy McGrady,0.0,2-pointer,2002
Dec 6,4,119,91,miss,Tracy McGrady,16.0,2-pointer,2002
Dec 6,4,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 6,4,76,79,make,Tracy McGrady,16.0,2-pointer,2002
Dec 7,1,90,89,miss,Tracy McGrady,16.0,2-pointer,2002
Dec 7,1,231,287,miss,Tracy McGrady,19.0,2-pointer,2002
Dec 7,1,98,320,miss,Tracy McGrady,9.0,2-pointer,2002
Dec 7,1,45,56,miss,Tracy McGrady,18.0,2-pointer,2002
Dec 7,1,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
Dec 7,1,122,396,miss,Tracy McGrady,17.0,2-pointer,2002
Dec 7,2,55,383,miss,Tracy McGrady,14.0,2-pointer,2002
Dec 7,2,228,227,make,Tracy McGrady,18.0,2-pointer,2002
Dec 7,2,50,240,miss,Tracy McGrady,0.0,2-pointer,2002
