Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType
Mar 7,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 7,1,113,46,make,Allen Iverson,20.0,2-pointer
Mar 7,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 7,1,177,68,miss,Allen Iverson,21.0,2-pointer
Mar 7,2,78,283,make,Allen Iverson,5.0,2-pointer
Mar 7,2,50,240,make,Allen Iverson,0.0,2-pointer
Mar 7,2,221,334,miss,Allen Iverson,20.0,2-pointer
Mar 7,2,55,287,make,Allen Iverson,5.0,2-pointer
Mar 7,3,39,77,miss,Allen Iverson,16.0,2-pointer
Mar 7,3,32,64,make,Allen Iverson,18.0,2-pointer
Mar 7,3,219,335,make,Allen Iverson,19.0,2-pointer
Mar 7,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 7,3,242,79,make,Allen Iverson,25.0,3-pointer
Mar 7,3,208,107,make,Allen Iverson,21.0,2-pointer
Mar 7,3,203,309,make,Allen Iverson,17.0,2-pointer
Mar 7,3,257,278,miss,Allen Iverson,21.0,2-pointer
Mar 7,3,287,120,make,Allen Iverson,27.0,3-pointer
Mar 7,3,280,361,miss,Allen Iverson,26.0,3-pointer
Mar 7,4,103,378,make,Allen Iverson,15.0,2-pointer
Mar 7,4,55,292,make,Allen Iverson,5.0,2-pointer
Mar 7,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 7,4,208,179,miss,Allen Iverson,17.0,2-pointer
Mar 7,4,191,87,miss,Allen Iverson,21.0,2-pointer
Mar 7,4,62,409,make,Allen Iverson,17.0,2-pointer
Mar 9,1,101,403,make,Allen Iverson,17.0,2-pointer
Mar 9,1,49,69,miss,Allen Iverson,17.0,2-pointer
Mar 9,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 9,1,50,49,make,Allen Iverson,19.0,2-pointer
Mar 9,1,242,347,miss,Allen Iverson,22.0,2-pointer
Mar 9,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,2,211,196,make,Allen Iverson,17.0,2-pointer
Mar 9,2,85,394,miss,Allen Iverson,16.0,2-pointer
Mar 9,2,275,137,miss,Allen Iverson,25.0,3-pointer
Mar 9,2,262,235,make,Allen Iverson,21.0,2-pointer
Mar 9,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 9,2,234,329,miss,Allen Iverson,20.0,2-pointer
Mar 9,3,96,63,miss,Allen Iverson,18.0,2-pointer
Mar 9,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,3,223,427,miss,Allen Iverson,25.0,3-pointer
Mar 9,3,185,371,miss,Allen Iverson,19.0,2-pointer
Mar 9,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,3,65,375,miss,Allen Iverson,14.0,2-pointer
Mar 9,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 9,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,3,206,311,miss,Allen Iverson,17.0,2-pointer
Mar 9,4,205,348,miss,Allen Iverson,19.0,2-pointer
Mar 9,4,83,160,make,Allen Iverson,9.0,2-pointer
Mar 9,4,300,276,miss,Allen Iverson,25.0,3-pointer
Mar 9,4,60,94,miss,Allen Iverson,15.0,2-pointer
Mar 9,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 9,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,1,52,370,miss,Allen Iverson,13.0,2-pointer
Mar 12,1,164,95,miss,Allen Iverson,18.0,2-pointer
Mar 12,1,254,240,miss,Allen Iverson,20.0,2-pointer
Mar 12,1,39,320,miss,Allen Iverson,8.0,2-pointer
Mar 12,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,2,300,273,miss,Allen Iverson,25.0,3-pointer
Mar 12,2,91,234,miss,Allen Iverson,4.0,2-pointer
Mar 12,2,236,63,make,Allen Iverson,26.0,3-pointer
Mar 12,3,249,99,miss,Allen Iverson,24.0,3-pointer
Mar 12,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 12,3,254,417,miss,Allen Iverson,27.0,3-pointer
Mar 12,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,3,224,146,miss,Allen Iverson,20.0,2-pointer
Mar 12,3,53,35,miss,Allen Iverson,21.0,2-pointer
Mar 12,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,3,114,416,make,Allen Iverson,19.0,2-pointer
Mar 12,3,326,240,miss,Allen Iverson,28.0,3-pointer
Mar 12,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,4,72,141,miss,Allen Iverson,10.0,2-pointer
Mar 12,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 12,4,55,394,miss,Allen Iverson,15.0,2-pointer
Mar 12,4,260,188,miss,Allen Iverson,22.0,2-pointer
Mar 14,1,90,238,miss,Allen Iverson,4.0,2-pointer
Mar 14,1,103,173,make,Allen Iverson,9.0,2-pointer
Mar 14,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 14,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 14,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 14,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 14,2,265,45,miss,Allen Iverson,29.0,3-pointer
Mar 14,2,177,291,miss,Allen Iverson,14.0,2-pointer
Mar 14,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 14,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 14,2,267,64,miss,Allen Iverson,28.0,3-pointer
Mar 14,2,50,240,make,Allen Iverson,0.0,2-pointer
Mar 14,3,159,373,make,Allen Iverson,17.0,2-pointer
Mar 14,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 14,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 14,3,244,246,make,Allen Iverson,19.0,2-pointer
Mar 14,3,147,92,miss,Allen Iverson,18.0,2-pointer
Mar 14,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 14,4,318,312,miss,Allen Iverson,28.0,3-pointer
Mar 14,4,72,61,make,Allen Iverson,18.0,2-pointer
Mar 14,4,144,297,miss,Allen Iverson,11.0,2-pointer
Mar 16,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 16,1,60,150,make,Allen Iverson,9.0,2-pointer
Mar 16,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 16,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 16,1,210,348,miss,Allen Iverson,19.0,2-pointer
Mar 16,1,141,140,make,Allen Iverson,14.0,2-pointer
Mar 16,2,244,296,miss,Allen Iverson,20.0,2-pointer
Mar 16,2,93,315,miss,Allen Iverson,9.0,2-pointer
Mar 16,2,285,181,miss,Allen Iverson,24.0,3-pointer
Mar 16,3,152,12,make,Allen Iverson,25.0,3-pointer
Mar 16,3,275,289,miss,Allen Iverson,23.0,2-pointer
Mar 16,3,75,393,miss,Allen Iverson,16.0,2-pointer
Mar 16,3,119,36,make,Allen Iverson,22.0,2-pointer
Mar 16,3,98,31,miss,Allen Iverson,21.0,2-pointer
Mar 16,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 16,3,274,343,make,Allen Iverson,25.0,3-pointer
Mar 16,4,50,12,make,Allen Iverson,23.0,3-pointer
Mar 16,4,85,61,make,Allen Iverson,18.0,2-pointer
Mar 16,4,154,342,miss,Allen Iverson,15.0,2-pointer
Mar 16,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 16,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 16,4,188,40,miss,Allen Iverson,24.0,3-pointer
Mar 16,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 16,4,63,449,miss,Allen Iverson,21.0,2-pointer
Mar 18,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 18,1,172,314,make,Allen Iverson,14.0,2-pointer
Mar 18,1,239,317,miss,Allen Iverson,20.0,2-pointer
Mar 18,1,157,292,make,Allen Iverson,12.0,2-pointer
Mar 18,1,203,256,make,Allen Iverson,15.0,2-pointer
Mar 18,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 18,1,162,160,miss,Allen Iverson,14.0,2-pointer
Mar 18,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 18,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 18,2,242,76,miss,Allen Iverson,25.0,3-pointer
Mar 18,2,257,217,make,Allen Iverson,21.0,2-pointer
Mar 18,3,190,117,make,Allen Iverson,19.0,2-pointer
Mar 18,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 18,3,275,140,miss,Allen Iverson,25.0,3-pointer
Mar 18,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 18,3,188,302,make,Allen Iverson,15.0,2-pointer
Mar 18,3,37,437,miss,Allen Iverson,20.0,2-pointer
Mar 18,3,241,258,miss,Allen Iverson,19.0,2-pointer
Mar 18,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 18,3,188,329,miss,Allen Iverson,16.0,2-pointer
Mar 18,4,183,309,make,Allen Iverson,15.0,2-pointer
Mar 18,4,244,403,make,Allen Iverson,25.0,3-pointer
Mar 18,4,168,63,miss,Allen Iverson,21.0,2-pointer
Mar 18,4,242,77,make,Allen Iverson,25.0,3-pointer
Mar 18,4,241,125,make,Allen Iverson,22.0,2-pointer
Mar 20,1,116,38,make,Allen Iverson,21.0,2-pointer
Mar 20,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 20,1,83,64,miss,Allen Iverson,18.0,2-pointer
Mar 20,1,141,81,make,Allen Iverson,18.0,2-pointer
Mar 20,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 20,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 20,2,210,334,miss,Allen Iverson,19.0,2-pointer
Mar 20,2,60,467,miss,Allen Iverson,23.0,3-pointer
Mar 20,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 20,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 20,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,1,122,388,miss,Allen Iverson,16.0,2-pointer
Mar 21,1,98,77,miss,Allen Iverson,17.0,2-pointer
Mar 21,1,164,199,miss,Allen Iverson,12.0,2-pointer
Mar 21,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 21,2,50,240,make,Allen Iverson,0.0,2-pointer
Mar 21,2,47,89,make,Allen Iverson,15.0,2-pointer
Mar 21,3,144,79,miss,Allen Iverson,19.0,2-pointer
Mar 21,3,55,54,make,Allen Iverson,19.0,2-pointer
Mar 21,3,39,414,miss,Allen Iverson,17.0,2-pointer
Mar 21,3,259,49,miss,Allen Iverson,28.0,3-pointer
Mar 21,3,90,171,make,Allen Iverson,8.0,2-pointer
Mar 21,3,254,61,miss,Allen Iverson,27.0,3-pointer
Mar 21,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 21,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 21,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,3,67,63,miss,Allen Iverson,18.0,2-pointer
Mar 21,3,167,118,miss,Allen Iverson,17.0,2-pointer
Mar 21,4,99,105,miss,Allen Iverson,14.0,2-pointer
Mar 21,4,55,49,miss,Allen Iverson,19.0,2-pointer
Mar 21,4,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 21,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 21,4,187,375,miss,Allen Iverson,19.0,2-pointer
Mar 21,4,305,212,make,Allen Iverson,26.0,3-pointer
Mar 21,4,279,77,miss,Allen Iverson,28.0,3-pointer
Mar 23,1,101,232,miss,Allen Iverson,5.0,2-pointer
Mar 23,1,75,66,miss,Allen Iverson,18.0,2-pointer
Mar 23,1,73,115,miss,Allen Iverson,13.0,2-pointer
Mar 23,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 23,1,106,273,make,Allen Iverson,7.0,2-pointer
Mar 23,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 23,1,106,238,miss,Allen Iverson,6.0,2-pointer
Mar 23,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 23,1,303,204,miss,Allen Iverson,26.0,3-pointer
Mar 23,1,228,197,miss,Allen Iverson,18.0,2-pointer
Mar 23,2,178,100,make,Allen Iverson,19.0,2-pointer
Mar 23,2,251,240,make,Allen Iverson,20.0,2-pointer
Mar 23,3,67,94,make,Allen Iverson,15.0,2-pointer
Mar 23,3,52,5,make,Allen Iverson,24.0,3-pointer
Mar 23,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 23,3,160,137,miss,Allen Iverson,15.0,2-pointer
Mar 23,3,67,378,make,Allen Iverson,14.0,2-pointer
Mar 23,3,183,89,miss,Allen Iverson,20.0,2-pointer
Mar 23,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 23,3,234,171,miss,Allen Iverson,20.0,2-pointer
Mar 23,3,231,240,make,Allen Iverson,18.0,2-pointer
Mar 23,4,201,345,make,Allen Iverson,18.0,2-pointer
Mar 23,4,270,396,miss,Allen Iverson,27.0,3-pointer
Mar 23,4,85,279,make,Allen Iverson,5.0,2-pointer
Mar 23,4,249,304,miss,Allen Iverson,21.0,2-pointer
Mar 26,1,126,68,miss,Allen Iverson,19.0,2-pointer
Mar 26,1,223,56,miss,Allen Iverson,25.0,3-pointer
Mar 26,1,124,112,miss,Allen Iverson,15.0,2-pointer
Mar 26,1,78,255,make,Allen Iverson,3.0,2-pointer
Mar 26,1,65,256,miss,Allen Iverson,2.0,2-pointer
Mar 26,1,124,376,make,Allen Iverson,15.0,2-pointer
Mar 26,1,50,71,miss,Allen Iverson,17.0,2-pointer
Mar 26,1,72,243,miss,Allen Iverson,2.0,2-pointer
Mar 26,1,239,322,miss,Allen Iverson,21.0,2-pointer
Mar 26,2,157,467,miss,Allen Iverson,25.0,3-pointer
Mar 26,2,57,214,miss,Allen Iverson,3.0,2-pointer
Mar 26,2,206,168,miss,Allen Iverson,17.0,2-pointer
Mar 26,2,114,10,make,Allen Iverson,24.0,3-pointer
Mar 26,2,78,7,miss,Allen Iverson,23.0,3-pointer
Mar 26,2,42,59,make,Allen Iverson,18.0,2-pointer
Mar 26,2,111,396,miss,Allen Iverson,17.0,2-pointer
Mar 26,3,178,394,make,Allen Iverson,20.0,2-pointer
Mar 26,3,264,394,miss,Allen Iverson,26.0,3-pointer
Mar 26,3,62,473,miss,Allen Iverson,23.0,3-pointer
Mar 26,3,62,419,miss,Allen Iverson,18.0,2-pointer
Mar 26,4,52,51,make,Allen Iverson,19.0,2-pointer
Mar 26,4,155,237,make,Allen Iverson,11.0,2-pointer
Mar 26,4,175,381,miss,Allen Iverson,19.0,2-pointer
Mar 26,4,247,311,make,Allen Iverson,21.0,2-pointer
Mar 26,4,246,145,make,Allen Iverson,22.0,2-pointer
Mar 26,4,256,160,miss,Allen Iverson,22.0,2-pointer
Mar 28,1,50,63,miss,Allen Iverson,18.0,2-pointer
Mar 28,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,1,147,279,make,Allen Iverson,10.0,2-pointer
Mar 28,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 28,1,134,246,miss,Allen Iverson,8.0,2-pointer
Mar 28,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,2,170,94,miss,Allen Iverson,19.0,2-pointer
Mar 28,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,2,168,353,miss,Allen Iverson,16.0,2-pointer
Mar 28,3,244,215,miss,Allen Iverson,20.0,2-pointer
Mar 28,3,37,68,make,Allen Iverson,17.0,2-pointer
Mar 28,3,86,61,miss,Allen Iverson,18.0,2-pointer
Mar 28,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 28,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 28,3,323,225,miss,Allen Iverson,27.0,3-pointer
Mar 28,3,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 28,4,185,256,miss,Allen Iverson,14.0,2-pointer
Mar 28,4,53,409,make,Allen Iverson,17.0,2-pointer
Mar 28,4,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,4,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 28,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 29,1,70,256,make,Allen Iverson,3.0,2-pointer
Mar 29,1,231,363,make,Allen Iverson,22.0,2-pointer
Mar 29,1,234,250,miss,Allen Iverson,18.0,2-pointer
Mar 29,1,99,84,miss,Allen Iverson,16.0,2-pointer
Mar 29,1,88,424,miss,Allen Iverson,19.0,2-pointer
Mar 29,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 29,1,91,3,miss,Allen Iverson,24.0,3-pointer
Mar 29,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 29,2,206,324,make,Allen Iverson,18.0,2-pointer
Mar 29,2,90,380,make,Allen Iverson,15.0,2-pointer
Mar 29,2,157,53,make,Allen Iverson,22.0,2-pointer
Mar 29,2,75,104,make,Allen Iverson,14.0,2-pointer
Mar 29,2,68,427,make,Allen Iverson,19.0,2-pointer
Mar 29,2,57,403,make,Allen Iverson,16.0,2-pointer
Mar 29,2,167,166,make,Allen Iverson,14.0,2-pointer
Mar 29,2,42,63,make,Allen Iverson,18.0,2-pointer
Mar 29,2,50,94,miss,Allen Iverson,15.0,2-pointer
Mar 29,3,180,343,make,Allen Iverson,17.0,2-pointer
Mar 29,3,200,365,make,Allen Iverson,20.0,2-pointer
Mar 29,3,55,92,make,Allen Iverson,15.0,2-pointer
Mar 29,3,50,240,make,Allen Iverson,0.0,2-pointer
Mar 29,4,162,66,miss,Allen Iverson,21.0,2-pointer
Mar 29,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 29,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 29,4,50,360,miss,Allen Iverson,12.0,2-pointer
Mar 31,1,49,81,make,Allen Iverson,16.0,2-pointer
Mar 31,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 31,1,187,237,make,Allen Iverson,14.0,2-pointer
Mar 31,1,42,399,miss,Allen Iverson,16.0,2-pointer
Mar 31,1,264,89,make,Allen Iverson,26.0,3-pointer
Mar 31,1,50,240,make,Allen Iverson,0.0,2-pointer
Mar 31,1,275,238,miss,Allen Iverson,23.0,2-pointer
Mar 31,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 31,1,58,384,miss,Allen Iverson,14.0,2-pointer
Mar 31,2,32,107,miss,Allen Iverson,13.0,2-pointer
Mar 31,2,106,234,make,Allen Iverson,6.0,2-pointer
Mar 31,2,177,230,make,Allen Iverson,13.0,2-pointer
Mar 31,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 31,2,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 31,2,241,58,make,Allen Iverson,26.0,3-pointer
Mar 31,3,152,81,make,Allen Iverson,19.0,2-pointer
Mar 31,3,21,383,miss,Allen Iverson,15.0,2-pointer
Mar 31,3,210,421,miss,Allen Iverson,24.0,3-pointer
Mar 31,3,173,353,miss,Allen Iverson,17.0,2-pointer
Mar 31,3,249,268,make,Allen Iverson,20.0,2-pointer
Mar 31,3,106,383,miss,Allen Iverson,15.0,2-pointer
Mar 31,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 31,4,50,240,make,Allen Iverson,0.0,2-pointer
Mar 31,4,57,77,miss,Allen Iverson,16.0,2-pointer
Mar 31,4,200,342,make,Allen Iverson,18.0,2-pointer
Mar 31,1,50,240,miss,Allen Iverson,0.0,2-pointer
Mar 31,1,119,240,miss,Allen Iverson,7.0,2-pointer
Mar 31,1,83,79,miss,Allen Iverson,16.0,2-pointer
Mar 31,1,144,327,make,Allen Iverson,13.0,2-pointer
Mar 31,1,274,224,make,Allen Iverson,22.0,2-pointer
Mar 31,1,219,141,miss,Allen Iverson,20.0,2-pointer
Apr 2,1,254,324,miss,Allen Iverson,22.0,2-pointer
Apr 2,1,50,240,make,Allen Iverson,0.0,2-pointer
Apr 2,1,193,188,make,Allen Iverson,15.0,2-pointer
Apr 2,1,175,389,miss,Allen Iverson,19.0,2-pointer
Apr 2,1,50,240,make,Allen Iverson,0.0,2-pointer
Apr 2,2,191,105,make,Allen Iverson,20.0,2-pointer
Apr 2,2,244,61,miss,Allen Iverson,26.0,3-pointer
Apr 2,2,60,309,make,Allen Iverson,7.0,2-pointer
Apr 2,3,26,12,miss,Allen Iverson,23.0,3-pointer
Apr 2,3,50,53,make,Allen Iverson,19.0,2-pointer
Apr 2,3,233,161,miss,Allen Iverson,20.0,2-pointer
Apr 2,4,29,41,make,Allen Iverson,20.0,2-pointer
Apr 2,4,127,426,make,Allen Iverson,20.0,2-pointer
Apr 2,4,50,240,miss,Allen Iverson,0.0,2-pointer
Apr 4,1,50,240,miss,Allen Iverson,0.0,2-pointer
Apr 4,1,182,361,make,Allen Iverson,18.0,2-pointer
Apr 4,1,67,271,make,Allen Iverson,4.0,2-pointer
Apr 4,1,99,81,miss,Allen Iverson,17.0,2-pointer
Apr 4,1,16,91,make,Allen Iverson,15.0,2-pointer
Apr 4,1,129,115,miss,Allen Iverson,15.0,2-pointer
Apr 4,1,99,169,make,Allen Iverson,9.0,2-pointer
Apr 4,2,70,53,miss,Allen Iverson,19.0,2-pointer
Apr 4,2,41,104,miss,Allen Iverson,14.0,2-pointer
Apr 4,2,177,207,miss,Allen Iverson,13.0,2-pointer
Apr 4,2,37,79,miss,Allen Iverson,16.0,2-pointer
Apr 4,2,62,158,miss,Allen Iverson,8.0,2-pointer
Apr 4,2,210,437,miss,Allen Iverson,25.0,3-pointer
Apr 4,3,95,97,miss,Allen Iverson,15.0,2-pointer
Apr 4,3,132,59,miss,Allen Iverson,20.0,2-pointer
Apr 4,3,58,77,miss,Allen Iverson,16.0,2-pointer
Apr 4,3,198,255,miss,Allen Iverson,15.0,2-pointer
Apr 4,3,50,240,miss,Allen Iverson,0.0,2-pointer
Apr 4,3,106,91,miss,Allen Iverson,16.0,2-pointer
Apr 4,4,196,296,miss,Allen Iverson,16.0,2-pointer
Apr 4,4,127,271,miss,Allen Iverson,8.0,2-pointer
Apr 4,4,68,278,miss,Allen Iverson,4.0,2-pointer
Apr 4,4,47,-1,miss,Allen Iverson,24.0,3-pointer
Apr 6,1,136,100,make,Allen Iverson,16.0,2-pointer
Apr 6,1,50,240,make,Allen Iverson,0.0,2-pointer
Apr 6,1,72,401,miss,Allen Iverson,16.0,2-pointer
